,Path,Canonical,Transcript
116,L2_arctic_WAV/HQTV_arctic_b0048,hh iy l uh k t l ay k w ah n hh uw hh ae d p ae s t th r uw ah n ah n k ah m f er t ah b ah l aw r ao r t uw,hh ih s l uh k l ay w ah n hh uw hh ae d p ae s f r uw ah n ah d k ah m f ao t ah b ah t aw r ao t uw
117,L2_arctic_WAV/HQTV_arctic_b0074,y eh t b ih hh ay n d dh ah m dh eh r w ao z ah n ah dh er ae n d m ao r p aw er f ah l m ow t ih v,y eh t b ih hh ay d d ah m d eh ah w ao ah n aa d er eh n m ao p aw f uh n m ow t ih
118,L2_arctic_WAV/HQTV_arctic_b0075,ih n dh ae t k ey s hh iy k uh d n aa t m ih s dh ah m ih f hh iy y uw z d k ao sh ah n,ih n d ae t k ey z hh iy z k uh d n aa t m ih s d ah m ih f hh iy y uw z k ow sh ah n
119,L2_arctic_WAV/HQTV_arctic_b0106,f ao r ah f uh l m ih n ah t dh ah t uw m eh n s t eh r d ih n t ah iy ch ah dh er z f ey s,f ao ah f uw m ih n ah z d ah t uw m eh n s t eh ey ih n t ah iy ch aa d ah f ey s
120,L2_arctic_WAV/HQTV_arctic_b0140,dh ey eh jh d n ih r er ae n d s t uh d sh ow l d er t uw sh ow l d er f ey s ih ng dh eh r w er l d,d ey eh d n ih r er ae z s t uw sh aw d ah t uw sh aw d ah f ey s ih ng d ah w er
121,L2_arctic_WAV/HQTV_arctic_b0165,hh iy p uh l d ae n d dh ah l ao g k r ae sh t d aw n t ih b r ey k hh ih z b ae k,hh iy p uw r d ae n d ah l ao k r ah sh d aw t ih b r ey k hh ih z b eh k
122,L2_arctic_WAV/HQTV_arctic_b0189,dh ae t ih z w ah t d ih s t ih ng g w ih sh ih z ao l ah v ah s f r ah m dh ah l ow er ae n ah m ah l z,d ae s ih w ah s d ih s t ih ng g w ih sh ow n ah b er s f ah m l ah l ow er ae n iy m ah
123,L2_arctic_WAV/HQTV_arctic_b0192,aw t s ay d er z aa r ah l aw d f ay v m ih n ah t s p iy ch ah z dh ah s ih k m ae n er jh d,aw s ay d er ah z l aw f ah m ih n ih z s p iy ch d ah s ih k s m eh n er k d
124,L2_arctic_WAV/HQTV_arctic_b0201,ay ao l s ow ah n d er s t ae n d dh ae t s ih m ah l er b r ae n ch ao r g ah n ah z ey sh ah n z hh ae v m ey d dh eh r ah p ih r ah n s ih n y uh r ah p,aa ao w s ow ah n d ah s t eh n d ae s ih m l ah b r eh n ch ao g ah n ay zh ey sh ah n z hh ae v m ey d eh ah p ih r ah ih n y uh r ah
125,L2_arctic_WAV/HQTV_arctic_b0251,dh ey m ah s t hh ae v b ih n s w eh p t ah w ey b ay dh iy k ey aa t ih k k er ah n t s,d ey m ah s hh eh s b ih l s w eh p ah w ey b ay d iy ch aa s t ih k k er ah n s
126,L2_arctic_WAV/HQTV_arctic_b0288,w iy w uh d n aa t s p eh n d ah n ah dh er s ah ch n ay t,w ih w uh d n aa s p eh n ah n ao d ah s ah ch n ay t
127,L2_arctic_WAV/HQTV_arctic_b0304,hh ih z p r iy v iy ah s w ay v z hh ae d n eh v er l ih v d l ao ng iy n ah f t ih b eh r hh ih m ch ih l d r ah n,hh ih v r iy v ah s w ay f hh eh s n eh v ah l iy f l ao ng iy n ah p t ih b eh hh iy m ch ih r ah n
128,L2_arctic_WAV/HQTV_arctic_b0315,ae n d dh ih s w ao z dh eh r s ow l k aa n v er s ey sh ah n th r uw aw t dh ah m iy l,eh n d iy s w ao d eh s ow z k aa n v ah sh ey sh ah n f r uw aw d ah m iy w
129,L2_arctic_WAV/HQTV_arctic_b0320,dh ah r ih g r eh t ih n hh ih z v oy s w ao z p r ow v aa k ah t ih v ah v ah s eh k ah n b er s t ah v l ae f t er,d ah r ih k r eh t ih n hh ih s v oy s w er f r ow v aa k ey t ih v ah v d ah s eh k ah n b er s ah v l ae f t ah
130,L2_arctic_WAV/HQTV_arctic_b0323,k r ih k ah t s b iy g ae n t uw ch er p ah n d m ao r g iy s ae n d d ah k s f l uw ow v er hh eh d,k r ih k ah t b iy g eh n ch uw ch er p ah n m ao g iy s hh eh n d d ah k f l uw ow v ah hh eh d
131,L2_arctic_WAV/HQTV_arctic_b0342,iy ch ih m p r uw v m ah n t m ey k s dh ah v ae l y uw ah v eh v r iy th ih ng eh l s p ah m p ah p,ih ch ih m p r uw v ah m m ey k s d ah v ae l ih ah v eh r v iy th ih ng eh w s p ah m ah p
132,L2_arctic_WAV/HQTV_arctic_b0355,dh eh r w ao z p r aa p er d ih v ih zh ah n ah v l ey b er ih n dh ah w er k dh ey ih n d ih v ih jh ah l iy p er f ao r m d,d eh s w ao p r aa p uh d iy v ih s ah n s ah p l ey b uh ih d ah w uh k d ey ih n v ih s ah l iy p uh f ao m
133,L2_arctic_WAV/HQTV_arctic_b0358,dh ah t eh m p r ah ch er d r aa p t t ah f ih f t iy b ih l ow z ih r ow ae n d r ih m ey n d dh eh r dh ah hh ow l t r ih p,dh ah t eh m p r ah ch er f r aa p t ah f ih t iy b ih l ow zh eh r ow ae n r ih m eh n d eh ah s w ah d ah hh ow t r ih
134,L2_arctic_WAV/HQTV_arctic_b0380,hh iy hh ae d p iy l d ao f hh ih z sh er t ae n d w ao z w ay l d l iy w ey v ih ng ih t,hh iy hh eh z p iy w ao f hh ih s s uh ch eh n w uh z w ay l l ih w ey v ih ng ih t
135,L2_arctic_WAV/HQTV_arctic_b0386,m ay ay d iy ah w ah z dh ae t hh iy w uh d hh ae v m ao r ih n f l uw ah n s ow v er dh ah n ey t ih v z,m ay ay d iy w ah z dh ae t hh iy g uh d hh ae v m ao ih ih f l uw ah n ow v ah n ah n ey t ih f s
136,L2_arctic_WAV/HQTV_arctic_b0393,ay w ah z s t ih l w iy k f r ah m m ay p r ah l ao ng d ih m er zh ah n,w ah s s t ih w w iy k f r ah m m ay p r ah l ao ng hh ih m ah s ah n
137,L2_arctic_WAV/HQTV_arctic_b0415,dh eh r w ao z n ah th ih ng f ao r ah s b ah t dh ah w ay d r aa ow sh ah n,d eh s w ao n ao th ih ng f er ah s b ah t d ah w ay r aa ow sh ah n
138,L2_arctic_WAV/HQTV_arctic_b0416,ay er ow z ow b iy d iy ah n t l iy ae n d w eh n t d aw n dh ah b iy ch,ay r* ow z ow b iy d iy ah n l iy ae n w eh n d aw d ah b iy sh
139,L2_arctic_WAV/HQTV_arctic_b0422,dh ih s w ao z w eh n dh ah ih k s p l ow zh ah n ah k er d,d ih s w ao w eh n d ah ih s p l ow sh ah n ah k uh
140,L2_arctic_WAV/HQTV_arctic_b0425,dh eh r w er ao r ih n jh g r iy n g ow l d g r iy n ae n d ah k aa p er g r iy n,d eh ah w er ao r ih n g r ih n jh g ow l g r ih n ae d ah k ao b ah r iy n
141,L2_arctic_WAV/HQTV_arctic_b0465,b ah t s ah ch d ay v er jh ah n s ah v ah p ih n y ah n w uh d k aa n s t ah t uw t n ow m eh n ah s t ih s ah s ay ah t iy,b ah s ah ch d ay v uh s ah n s ah p ah p ih n y ah n w uh d* k ah n s p ah t uw n ow m eh n ah n s t ih s ah s ay t iy
142,L2_arctic_WAV/HQTV_arctic_b0469,v eh r iy f y uw p iy p ah l n y uw ah v dh ah ih g z ih s t ah n s ah v dh ih s l ao,v eh r* iy f y uw p aw n y uw d ah z ih s t ah n ah v d ih s l ao
143,L2_arctic_WAV/HQTV_arctic_b0481,dh ah t ae s k w iy s eh t aa r s eh l v z w ao z th r iy f ow l d,d ah t ae k s k w ih s eh t aa s eh ih v ih z w er z p r iy f ow
144,L2_arctic_WAV/HQTV_arctic_b0488,b iy ao n d r ih f y uw z ih ng t ih s eh l ah s f uw d dh ey l eh f t ah s t ah aw er s eh l v z,b iy ao d r ih f y uw s ih ng t ih s eh w ah s f uh d d eh l eh f t er s t ah aw er s ah v ih z
145,L2_arctic_WAV/HQTV_arctic_b0503,dh ah s eh n t s ah v s t r ey n jh v eh jh ah t ey sh ah n b l uw ao f dh ah t r aa p ih k l ae n d,dh ah s eh s ah v s t r eh n v eh t ah t ey sh ah n t* iy ah ao f dh ah t r aa p ih k l eh
146,L2_arctic_WAV/HQTV_arctic_b0509,hh iy hh ae d f uh l f ih l d hh ih z d uw t iy ah n d p ey d p r aa p er l iy,hh iy hh eh s f uh n f ih d hh ih z d uw t iy ah n p ey b r ah p ah l iy
147,L2_arctic_WAV/HQTV_arctic_b0518,b ah t dh eh r w ao z ao l s ow t ao k ah v w ih ch k r ae f t ih n dh ah v ih l ih jh,b ah t d eh w er ah l s ow t ao ah w ih k r ae f ih n d ah v ih l ih ch
148,L2_arctic_WAV/HQTV_arctic_b0527,dh ah v eh r iy ay d iy ah ah v ih t w ao z p r ih p aa s t er ah s,d ah v eh r ih ay d iy ah b ih s w er p r eh p ow s t er ah s p
149,L2_arctic_WAV/HQTV_arctic_b0534,ay l t eh l y uw dh ah l ay b r eh r iy ah n s eh d w ih dh ah b r ay t ah n ih ng f ey s,ay t eh w y uw d ah l ay b r iy ah n s eh w ih d ah b r ay t ah n ih n f ey s
150,L2_arctic_WAV/NCC_arctic_a0003,f r er dh ah t w eh n t iy ah th t ay m dh ae t iy v n ih ng dh ah t uw m eh n sh uh k hh ae n z,f r er d ah t w eh n t iy ah th t ay m d ae t iy v l ih ng d ah t uw m eh n sh uh k hh ae n s
151,L2_arctic_WAV/NCC_arctic_a0005,w ih l w iy eh v er f er g eh t ih t,w ih w w iy eh v er f er g eh t ih t
152,L2_arctic_WAV/NCC_arctic_a0006,g aa d b l eh s ah m ay hh ow p ay l g ow aa n s iy ih ng dh eh m f er eh v er,g aa d b l eh s ah m ay hh ow p ay l g ow aa n s iy ih ng d eh m f er eh v er
153,L2_arctic_WAV/NCC_arctic_a0007,ae n d y uw ao l w iy z w aa n t t ih s iy ih t ih n dh ah s uh p er l ah t ih v d ih g r iy,ae n d y uw ao w iy s w aa n t t ih s iy ih t ih n d ah s uh p er l ey t ih v d ih g r iy
154,L2_arctic_WAV/NCC_arctic_a0008,g ae d y ao r l eh t er k ey m jh ah s t ih n t ay m,g ae d y ao r l eh t er k ey m jh ah s t ih ng t ay m
155,L2_arctic_WAV/NCC_arctic_a0010,ay m p l ey ih ng ah s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw z ih ng g ey m,ay m p l ey ih ng ah s ih ng g ah w hh ae n d ih n w ah t l uh k s l ay k ah l uw z ih ng g ey m
156,L2_arctic_WAV/NCC_arctic_a0011,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw
157,L2_arctic_WAV/NCC_arctic_a0013,hh iy w ah z ah hh eh d sh ao r t er dh ae n hh ih z k ah m p ae n y ah n ah v ao l m ow s t d eh l ah k ah t f ah z iy k,hh iy w ah z ah hh eh d sh ao r t er dh ae n hh ih z k ah m p ae n y ah n ao v ao l m ow s t d eh l ah k ey t f ah z ih k
158,L2_arctic_WAV/NCC_arctic_a0018,dh eh r w ah z ah ch ey n jh n aw,d eh r w ah z ah ch ey n jh n aw
159,L2_arctic_WAV/NCC_arctic_a0019,ay f aa l ow d dh ah l ay n ah v dh ah p r ah p ow z d r ey l r ow d l uh k ih ng f ao r ch ae n s ih z,ay f aa l ow d ah d ah l ay n ah v d ah p r ah p ow z d r ey w r ow d l uh k ih ng f ao r ch ae n s ih s
160,L2_arctic_WAV/NCC_arctic_a0020,k l ah b z ae n d b ao l z ae n d s ih t iy z g r uw t uw b iy ow n l iy m eh m er iy z,k l ae b s ae n d b ao s ae n d s ih l iy s g r uw t uw b iy ow ng l iy m eh m er iy z
161,L2_arctic_WAV/NCC_arctic_a0021,ih t f eh r l iy k l ah b d m iy ih n t uw r eh k ah g n ay z ih ng ih t,ih t f eh r l iy k l aa b d m iy ih n t uw r eh k ao g n ay z ih ng ih t
162,L2_arctic_WAV/NCC_arctic_a0022,hh aa r d l iy w er aa r p l ae n z m ey d p ah b l ih k b iy f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,hh aa r d ah l iy w er aa r p l ae n s m ey d p aa b l ih k b iy f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n
163,L2_arctic_WAV/NCC_arctic_a0023,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ah t ah l k w ih k l iy ao r g ah n ay z d ae n d p ah t ih sh ah n d f ao r dh ah s ey m p r ih v ih l ih jh ih z,ah k aa m b ah n ey sh ah n ah v k ah l ey d iy ah n k ae p ah t ah w k w ih k l iy ao r g ah n ay s t ae n d p ah t ih sh ah n d f ao r d ah s ih m p r ih v ih l ih jh ih s
164,L2_arctic_WAV/NCC_arctic_a0024,ih t w ah z m ay r ih p ao r t s f r ah m dh ah n ao r th w ih ch ch iy f l iy ih n d uw s t p iy p ah l t uw b ay,ih t w ah z m ay r ih p ao r t s f r ah n d ah n ao r th w ih ch ch ih f l iy ih n d uw s t p iy p ah t uw b ay
165,L2_arctic_WAV/NCC_arctic_a0025,ay w ah z ah b aw t t ih d uw dh ih s hh w eh n k uw l er jh ah jh m ah n t p r ih v ey l d,ay w ah z ah b aw t t ih d uw d ih s hh w eh n k uw d er jh ah jh m ah n t p r ih v ey l t
166,L2_arctic_WAV/NCC_arctic_a0026,ih t ah k er d t ih m iy dh ae t dh eh r w uh d hh ae v t uw b iy ae n ah k aw n t ih ng,ih t ah k er d t ih m iy d ae t dh eh r uh d hh ae v t uw b iy ae n ah k ao n t ih ng
167,L2_arctic_WAV/NCC_arctic_a0027,t uw m ay s ah p r ay z hh iy b iy g ae n t uw sh ow ae k sh ah l ih n th uw z iy ae z ah m ih n m ay f ey v er,t uw m ay s ah p r ay z hh iy b iy g ae n t uw sh ow ae k sh ah w ih n s uw d iy ae z ah m ih n m ay f ey v er
168,L2_arctic_WAV/NCC_arctic_a0028,r aa b er iy b r ay b er iy f r ao d,r aa b er iy b r ay b er iy f r ao d
169,L2_arctic_WAV/NCC_arctic_a0029,dh eh r f ao r s ih z w er ao l r eh d iy m uw v ih ng ih n t uw dh iy n ao r th k ah n t r iy,d eh r f ao r s ih s w er ao l r eh d iy m uw v ih ng ih n t uw d iy n ao r t k aa n t r iy
170,L2_arctic_WAV/NCC_arctic_a0030,ay hh ae d f ey th ih n dh ah m,ay hh ae d f ey t ih n dh ah m
171,L2_arctic_WAV/NCC_arctic_a0031,dh ey w er th r iy hh ah n d r ah d y aa r d z ah p aa r t,d ey w er th r iy hh ah n d r ey y aa r d s ah p aa r t
172,L2_arctic_WAV/NCC_arctic_a0032,s ih n s dh eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng ah s ae t eh v r iy s t eh p,s iy n s d eh ng s ah m m ih s t ih r iy ah s f ao r s hh ae z b iy n f ay t ih ng ah s ae t eh v r iy s t eh p
173,L2_arctic_WAV/NCC_arctic_a0036,sh iy t er n d ih n ae t dh ah hh ow t eh l,sh iy t er n d iy ng ae t l ah hh ow t eh w
174,L2_arctic_WAV/NCC_arctic_a0037,ay w ah z dh ah ow n l iy w ah n hh uw r ih m ey n d s iy t ih ng,ay w ah z d ah ow n l iy w ah ng hh uw r ih m ey n d s ih t ih ng
175,L2_arctic_WAV/NCC_arctic_a0038,w ih l hh ae v t uw w aa ch aa r ch ae n s ih z,w ih w hh ae v t uw w ah ch aa r ch ae n s ih s
176,L2_arctic_WAV/NCC_arctic_a0039,dh ah sh ih p sh uh d b iy ih n w ih th ih n ah w iy k ao r t eh n d ey z,d ah sh ih p sh uh d b iy iy ng w ih th iy ng ah w iy k ao r t eh n d ey s
177,L2_arctic_WAV/NCC_arctic_a0040,ay s ah p ow z y uw w ah n d er w ay sh iy ih z k ah m ih ng ah p hh iy r,ay s ah p ow z y uw w ah n d er w ay sh iy ih z k ah m iy ng ah p hh iy r
178,L2_arctic_WAV/NCC_arctic_a0041,m iy n w ay l ay l g ow aw t t uw b r iy dh ah s p eh l,m iy ng w ay w ay w g ow aw t t uw b r eh dh ah s p eh w
179,L2_arctic_WAV/NCC_arctic_a0042,hh aw k uh d hh iy ih k s p l ey n hh ih z p ah z eh sh ah n ah v dh ah s k eh ch,hh aw k uh d hh iy ih k s p r ey n hh ih z p ah z eh sh ah n ah v dh ah s k eh ch
180,L2_arctic_WAV/NCC_arctic_a0045,hh iy m uw v d ah w ey ae z k w ay ah t l iy ae z hh iy hh ae d k ah m,hh iy m uw v d ah w ey ae s k w ih k l iy ae z hh iy hh ae d k ah m
181,L2_arctic_WAV/NCC_arctic_a0046,dh ah g er l f ey s t hh ih m hh er ay z sh ay n ih ng w ih th s ah d ah n f ih r,d ah g er l f eh s t hh ih m hh er ay z sh ih n ih ng w ih s s ah d ah n f ih r
182,L2_arctic_WAV/NCC_arctic_a0047,k l ow s b iy s ay d hh ih m g l iy m d dh ah w ay t f ae ng z ah v dh ah w uh l f d ao g,k r ow s b iy s ay d hh ih m g l iy m d d ah w ay t f ae ng z ah v d ah uh l f d ao k
183,L2_arctic_WAV/NCC_arctic_a0048,hh iy l uh k t ae t dh ah hh ae ng k er ch ih f m ao r k l ow s l iy,hh iy l uh k t ae t d ah hh ae ng k er ch ih f m ao r k l ow s l iy
184,L2_arctic_WAV/NCC_arctic_a0051,dh ah l ey s w ao z ah v ah d eh l ah k ah t ay v er iy k ah l er f ey n t l iy t ih n t ih d w ih th y eh l ow,d ah l ae s w ao z ah v ah d eh l ah k ey t ay v er iy k ah l er f ey n t ah l iy t iy ng t w ih s y eh l ow
185,L2_arctic_WAV/NCC_arctic_a0052,ih t w ah z ah k y uh r iy ah s k ow ih n s ih d ah n s,ih t w ah z ah k y uh r ah s k ow ih n s ih d ah n s
186,L2_arctic_WAV/NCC_arctic_a0053,s ah d ah n l iy hh ih z f ih ng g er z k l ow z d t ay t l iy ow v er dh ah hh ae ng k er ch iy f,s er t ah n iy hh ih z f ih ng g er z k r ow z d t aa t l iy ow v er d ah hh ae ng k er ch iy f
187,L2_arctic_WAV/NCC_arctic_a0054,dh eh r w ah z n ah th ih ng aa n dh ah r aa k,d eh r w ah z n ah t ih ng aa n d ah r ow k
188,L2_arctic_WAV/NCC_arctic_a0058,ay k ey m f ao r ih n f er m ey sh ah n m ao r aw t ah v k y uh r iy aa s ah t iy dh ae n eh n iy th ih ng eh l s,ay k ey m f ao r ih n f er m ey sh ah n m ao r aw t ah v k y uh r iy eh s ah t iy d ae n eh n iy t ih ng eh l s
189,L2_arctic_WAV/NCC_arctic_a0059,hh ih z ih m ae k y uw l ih t ah p ih r ah n s w ah z g ao n,hh ih s iy m ae k y uw l ey t ah p ih r ah n s w ah s g ao n
190,L2_arctic_WAV/NCC_arctic_a0060,eh n iy w ey n ow w ah n s ao hh er l ay k dh ae t,eh n iy w ey n ow w ah n s ao hh er l ay k d ae t
191,L2_arctic_WAV/NCC_arctic_a0062,dh ah m eh n s t eh r d ih n t uw iy ch ah dh er z f ey s,d ah m eh n s t eh r d ih n t uw iy ch ah dh er s f ey s
192,L2_arctic_WAV/NCC_arctic_a0063,y eh s ih t w ao z ah m ae n hh uw ae s k t ah s t r ey n jh er,y eh s ih t w ao s ah m ae n hh uw aa s k t ah s t r ey n jh er
193,L2_arctic_WAV/NCC_arctic_a0064,dh ah f ao r th ae n d f ih f th d ey z p ae s t w ih th aw t eh n iy d ih v eh l ah p m ah n t s,d ah f ao r th ae n d f ih f d ey p aa s t w ih t aw t eh n iy d ih v eh l ah p m ah n t s
194,L2_arctic_WAV/NCC_arctic_a0065,dh ey k l ow z d n aw ah n t ih l hh ih z f ih ng g er z w er l ay k k ao r d z ah v s t iy l,d ey k l ow s t n aw ah n t ih w hh ih z f iy ng g er s w er l ay k k ao r d z ah v s t ih w
195,L2_arctic_WAV/NCC_arctic_a0067,sh uh r l iy ay w ih l ih k s k y uw z y uw sh iy k r ay d,sh uh r l iy ay w ih w ih k s k y uw s y uw sh iy k r ay t
196,L2_arctic_WAV/NCC_arctic_a0071,hh w ah t w ah z dh ah aa b jh eh k t ah v y ao r l ih t ah l s eh n s ey sh ah n,hh w ah t w ah z d ah aa b jh eh k t ah v y ao r l iy t ah w s eh n s ey sh ah n
197,L2_arctic_WAV/NCC_arctic_a0073,dh ah p r ah m ow t er z ay z w er hh eh v iy w ih dh l ih t ah l p ah f iy b ae g z ah n d er dh eh m,d ah p r ah m ow t er z ay s w er hh eh v iy w iy d l iy t ah w p ah f iy b ae g s ah n d er d eh m
198,L2_arctic_WAV/NCC_arctic_a0075,dh eh r hh ae z b ih n ah ch ey n jh sh iy ih n t er ah p t ih d hh ih m,d eh r hh ae z b iy ng ah ch ey n jh sh iy ih n t er ah p t ih d hh ih m
199,L2_arctic_WAV/NCC_arctic_a0076,dh ah g r ey ay z f aa l t er d dh ah f l ah sh d iy p ah n d,d ah g r ey ay s f ae w t er d d ah f l ah sh d iy p ah n d
200,L2_arctic_WAV/NCC_arctic_a0077,ih t ih z dh ah f ay er p aa r t l iy sh iy s eh d,ih t ih z d ah f ay er p aa r t l* iy sh iy s eh d
201,L2_arctic_WAV/NCC_arctic_a0078,dh eh n ae n d ae t s ah p er hh iy t r ay d t uw f ae dh ah m hh er,d eh n ae n d ae t s uh p er hh iy t r ay d t uw f ae th ah m hh er
202,L2_arctic_WAV/NCC_arctic_a0079,ih t w ah z ah l aa r jh k ah n uw,ih t w ah z ah l aa r jh k ae n uw
203,L2_arctic_WAV/NCC_arctic_a0081,hh w ah t ih f sh iy d ih d n aa t k ah m t uw dh ah r aa k,hh w ah t ih f sh iy d ih d n aa t k ah m t uw d ah r aa k
204,L2_arctic_WAV/NCC_arctic_a0082,hh ih z f ey s w ah z s t r iy m ih ng w ih th b l ah d,hh ih z f ey s w ah z s t r iy m ih ng w ih s b l ah d
205,L2_arctic_WAV/NCC_arctic_a0085,ah t r ih k ah l ah v f r eh sh b l ah d r ae n ow v er hh ih z f ey s,ah t r ih k ah w ah v f l ae sh b l ah d r ae ng ow v er hh ih z f ey s
206,L2_arctic_WAV/NCC_arctic_a0086,d eh th hh ae d k ah m w ih th t eh r ah b ah l s ah d ah n n ah s,d eh s hh ae d k ah m w ih s t eh r ah b ah w s er d ah n n ah s
207,L2_arctic_WAV/NCC_arctic_a0088,hh iy m ey d sh uh r dh ae t dh ah m ae g ah z iy n w ah z l ow d ih d ae n d r iy z uw m d hh ih z p ae d ah l ih ng,hh iy m ey d sh uh r d ae t d ah m ae g ah s iy n w ah z l ow d ih d ae n d r iy s uw m d hh ih s p ae d ah l ih ng
208,L2_arctic_WAV/NCC_arctic_a0089,dh ah n ay t g l ow w ao z t r eh ch er ah s t uw sh uw t b ay,d ah n aa* t g l ow w ao s t r eh ch er ah s t uw sh uw t b ay
209,L2_arctic_WAV/NCC_arctic_a0090,dh ah s ih ng ih ng v oy s ah p r ow ch t r ae p ah d l iy,d ah s ih ng w oy s ah p r ow ch t r ae p ah d l iy
210,L2_arctic_WAV/NCC_arctic_a0091,hh ih z b l ah d g r uw hh aa t w ih th r ey jh ae t dh ah th ao t,hh ih s b l ah d g r uw hh aa t w ih s r ae d ae t d ah th ao t
211,L2_arctic_WAV/NCC_arctic_a0092,hh iy w eh n t d aw n ih n m ih d s t r iy m s er ch ih ng dh ah sh ae d ow z ah v b ow th sh ao r z,hh iy w eh n t d aw n ih n m ih d s t r iy m s er ch ih ng d ah sh ae l ow s ah v b ow th sh ao r s
212,L2_arctic_WAV/NCC_arctic_a0093,f ao r ah f uh l m ih n ah t hh iy k r aw ch t ae n d l ih s ah n d,f ao r ah f uh w m ih n ah t hh iy k r aa n ch t ae n d ah l eh s ah n d
213,L2_arctic_WAV/NCC_arctic_a0094,hh iy hh ae d b eh r l iy eh n t er d dh ih s hh w eh n hh iy s ao dh ah g l ow ah v ah f ay r,hh iy hh ae d b eh r l iy eh n t er d d ih s hh w eh n hh iy s ao d ah g l ow ah v ah f ay r
214,L2_arctic_WAV/NCC_arctic_a0095,ah b ih g k ae n v ah s t eh n t w ao z dh ah f er s t th ih ng t uw k ah m w ih th ih n hh ih z v ih zh ah n,ah b ih g k ae n v ah s t eh n t w ao z d ah f er s t th ih ng t uw k ah m w ih t iy ng hh ih z v ih zh ah n
215,L2_arctic_WAV/NCC_arctic_a0096,p er hh ae p s sh iy hh ae d ao l r eh d iy m eh t hh er f ey t ah l ih t ah l d iy p er ih n dh ah f ao r ah s t,p er hh ae p s sh iy hh ae d ao r eh d iy m eh t hh er f ey t ah l iy t ah d iy p er ih n d ah f ao r ah s t
216,L2_arctic_WAV/NCC_arctic_a0097,dh eh n y uw k ae n er ey n jh y er s eh l f k ah m f er t ah b l iy ah m ah ng dh iy z r ow b z ih n dh ah b ow,d eh ng y uw k ae ng er ae n jh y er s eh l f k ah m f er t ah b l iy ah m ah n d iy z r ow p s iy ng d ah b ow
217,L2_arctic_WAV/NCC_arctic_a0098,sh ae l ay k eh r iy y uw,sh ae ay k eh r iy y uw
218,L2_arctic_WAV/NCC_arctic_a0099,ah m ae d ah n ih ng jh oy p aw n d ih d ih n hh ih z b r ey n,ah m ae n d ah l ih ng jh oy p aw n d ih d iy ng hh ih s b r ey ng
219,L2_arctic_WAV/NCC_arctic_a0100,y uw m ah s t s l iy p hh iy er jh d,y uw m ah s t s l iy p hh iy er jh d
220,L2_arctic_WAV/NCC_arctic_a0101,y uw y uw w uh d n aa t k iy p dh ah t r uw th f r ah m m iy,y uw y uw uh d n aa t k iy p d ah t r uw s f r ah m m iy
221,L2_arctic_WAV/NCC_arctic_a0102,hh iy w ih l f aa l ow ah s s uw n,hh iy w ih w f aa l ow ah s s uw n
222,L2_arctic_WAV/NCC_arctic_a0103,b ah t dh eh r k ey m n ow p r aa m ah s f r ah m dh ah b ow ah v dh ah k ah n uw,b ah t d eh r k ey m n ow p r aa m ah s f r ah n d ah b ow ah v d ah k ao n uw
223,L2_arctic_WAV/NCC_arctic_a0104,sh iy w ah z s l iy p ih ng ah n d er hh ih z p r ah t eh k sh ah n ae z s w iy t l iy ae z ah ch ay l d,sh iy w ah z ah s l iy p ih ng ah ng d er hh ih s p r ah t eh k sh ah n ae z s w ih t l iy ae s ah ch ae w t
224,L2_arctic_WAV/NCC_arctic_a0105,ow n l iy ih t ih z s ow w ah n d er f ah l s ow ao l m ow s t ih m p aa s ah b ah l t ah b ih l iy v,ow ng l iy ih t ih z s ow w ah ng d er f ah l r s ow ao m ow s t ih m p aa s b ah w t ah b ih l iy p
225,L2_arctic_WAV/NCC_arctic_a0106,dh ah iy m ow sh ah n w ih ch sh iy hh ae d s ah p r eh s t b er s t f ao r th n aw ih n ah ch ow k ih ng s aa b,d ah iy m ow sh ah n w ih ch sh iy hh ae d s ah p r eh s t b er s t f ao r th n aw iy ng ah ch ow k ih ng s ow b
226,L2_arctic_WAV/NCC_arctic_a0107,ih f y uw ow n l iy k uh d n ow hh aw ay th ae ng k y uw,ih f y uw ow ng l iy k uh d n ow hh aw ay th ae ng k y uw
227,L2_arctic_WAV/NCC_arctic_a0108,hh iy w ey d ih d ih n t ah dh iy eh jh ah v dh iy w ao t er ae n d b iy g ae n s k r ah b ih ng hh ih m s eh l f,hh iy w eh d ih d iy ng t ah aa ey jh ah v d iy w ao t er ae n d b iy g iy ng s k r ae b ih ng hh ih m s eh w f
228,L2_arctic_WAV/NCC_arctic_a0109,d uw y uw n ow dh ae t y uw aa r sh ey k ih ng m ay k aa n f ah d ah n s ih n y uw,d uw y uw n ow d ae t y uw aa sh ey k ih ng m ay k aa n f ah d ah n s ih n y uw
